id,name,text,label
24212,"""3:10 to Yuma (2007 ""","2007 films;American films;English-language films;Western films;Film remakes;2000s western films;Films set in Arizona;Films shot in New Mexico;Lions Gate films;Yuma, Arizona;Films directed by James Mangold;Films based on Elmore Leonard Novels;Films shot in Super 35;",3
27292,"""The Homecoming """,1973 films;American films;British films;Drama films;English-language films;Films based on plays;Independent films;,3
17477,"""Stepsister from Planet Weird""",Disney Channel original films;English-language films;2000 television films;,3
16963,"""Werner Herzog Eats His Shoe""",1980 films;English-language films;Short films;Films directed by Les Blank;Documentaries about film  and producers;,3
3745,"""Zena Grey""",1988 births;American child actors;American film actors;American Jews;American stage actors;American television actors;Jewish actors;Living people;New York actors;People from New York City;,0
14060,"""Rodney Dangerfield""","1921 births;2004 deaths;American comedians;American film actors;American Jews;American stand-up comedians;American television actors;Burials at Westwood Village Memorial Park Cemetery;Deaths from surgical complications;Grammy Award winners;Jewish comedians;People from Long Island;People from Suffolk County, New York;",0
20909,"""College Holiday""",1936 films;Comedy films;English-language films;Paramount films;Films directed by Frank Tuttle;American films;Black and white films;,3
13549,"""Victor Francen""",Belgian film actors;1888 births;1977 deaths;,0
26999,"""Steal This Film""",Movement against intellectual property;Computers in films;File sharing;2006 films;2007 films;Politics and technology;Internet activism;Documentaries about the media;,3
18000,"""Little Giant""",1946 films;Films directed by William A. Seiter;Black and white films;Abbott and Costello (film series);English-language films;,3
26782,"""Transcendent Man """,2009 films;,3
33532,"""Dad and Dave Come to Town""",1938 films;Australian drama films;,3
5580,"""Lee Pace""","1979 births;American film actors;American stage actors;American television actors;Juilliard School alumni;Living people;Oklahoma (state) actors;People from Grady County, Oklahoma;People from Houston, Texas;",0
29060,"""Underworld  """,1998 films;Comedy films;Mafia comedies;English-language films;American films;Films directed by Roger Christian;,3
13923,"""Paul Linke""",1948 births;American film actors;American television actors;,0
188,"""Kevin Corrigan""",1969 births;American film actors;American stage actors;American television actors;Lee Strasberg Theatre Institute alumni;Living people;New York actors;People from the Bronx;,0
17244,"""54 """,1998 films;American drama films;English-language films;1990s drama films;Films set in New York City;Films set in the 1970s;LGBT-related films;Miramax films;,3
16316,"""What's the Worst That Could Happen?""",2001 films;American films;MGM films;Criminal comedy films;2000s comedy films;English-language films;American Sign Language films;Films set in Massachusetts;,3
21501,"""The Matrimonial Bed""",1930 films;Films made before the MPAA Production Code;Warner Bros. films;Films based on plays;American films;English-language films;,3
14787,"""Joseph Siravo""",American film actors;American stage actors;Stanford University alumni;New York University alumni;,0
29274,"""Bride of Chucky""",1990s horror films;1998 films;American films;English-language films;Child's Play;Comedy horror films;Sequel films;Slasher films;Supernatural horror films;Universal Pictures films;,3
7624,"""Damon Wayans, Jr.""",1982 births;African American actors;African American comedians;African American ;American actors;American comedians;American stand-up comedians;American television actors;American television ;Living people;,1
19123,"""Queen High""",1930 films;American films;English-language films;Musical films;Comedy films;Black and white films;Films directed by Fred C. Newmeyer;,3
1776,"""Cristi Harris""","American soap opera actors|Harris, Cristi;1977 births|Harris, Cristi;Living people;",0
16537,"""Confessions of a Dangerous Mind""",2002 films;Miramax films;American films;Films shot in Super 35;ial debut films;English-language films;Mystery films;Neo-noir;Crime thriller films;Screenplays by Charlie Kaufman;Films based on non-fiction books;Films directed by George Clooney;Films set in the 1930s;Films set in the 1940s;Films set in the 1950s;Films set in the 1960s;Films set in the 1970s;Films set in the 1980s;,3
14086,"""Peter Scolari""","1954 births;Living people;American film actors;American stage actors;American television actors;People from Westchester County, New York;",0
4500,"""Sheila Terry """,1910 births;1957 deaths;American film actors;,0
13959,"""Shirley Temple""","1928 births;Academy Juvenile Award winners;American actor-politicians;American actor-singers;American child actors;American child singers;American dancers;American diplomats;American female singers;American film actors;American Presbyterians;American tap dancers;California actors;California Republicans;Female diplomats;Kennedy Center honorees;Living people;People from Santa Monica, California;United States ambassadors to Czechoslovakia;United States ambassadors to Ghana;German-Americans;",0
27769,"""Backdraft """,1991 films;Firefighting films;Films directed by Ron Howard;Films set in Chicago;Films shot in Chicago;Universal Pictures films;Imagine Entertainment films;Mystery films;Neo-noir;Films shot in Super 35;Action thriller films;Disaster films;Detective films;,3
33828,"""The Pompatus of Love""",1996 films;,3
10711,"""Shaley Scott""",American actors;Living people;,0
7237,"""Milton Katselas""","American film ;American Scientologists;Greek-Americans;People from Los Angeles, California;People from Pennsylvania;",2
463,"""David Whitaker (screen)""",1928 births;1980 deaths;English television ;,1
21629,"""Trick 'r Treat""",2009 films;American films;English-language films;2000s horror films;Wildstorm Comics titles;Horror comics;Comic book limited series;Films shot in Vancouver;Legendary Pictures films;,3
11346,"""Anton Newcombe""",1967 births;Living people;American male singers;American multi-instrumentalists;American rock guitarists;American rock singer-songs;Musicians from California;People from the Greater Los Angeles Area;Sitar players;,1
18008,"""Castle Freak""",1995 films;1990s horror films;American films;English-language films;Films based on H. P. Lovecraft works;Monster ;Films by Full Moon Features;,3
9831,"""Asier Newman""",1980 births;English actors;People from Wembley;,0
33966,"""Hannah Montana &amp; Miley Cyrus: Best of Both Worlds Concert""",Hannah Montana;Jonas Brothers;2008 films;American films;English-language films;3-D films;Children's films;Films adapted from a television series;Concert films;Disney films;Jonas Brothers films;,3
25600,"""Christmas in Connecticut""", 1945 films; Christmas films; Comedy films;Films set in Connecticut;,3
29579,"""The Dawn Rider""",1935 films;Black and white films;Films directed by Robert N. Bradbury;American films;English-language films;Western films;,3
28705,"""Show Boat  """,1936 films;American films;English-language films;Romantic musical films;Musical drama films;Film remakes;Black and white films;Films directed by James Whale;United States National Film Registry films;Universal Pictures films;,3
21765,"""The Assault """,1986 films;Best Foreign Language Film Academy Award winners;Dutch films;Films based on military novels;Dutch-language films;English-language films;German-language films;Films directed by Fons Rademakers;Netherlands in fiction;,3
1371,"""Dana Barron""",American television actors;American film actors;American soap opera actors;New York actors;People from New York City;,0
11587,"""Betty Buckley""","American female singers;American film actors;American musical theatre actors;Daytime Emmy Award winners;People from Fort Worth, Texas;Texas Christian University alumni;Texas actors;Tony Award winners;",0
24830,"""Six Days Seven Nights""",1998 films;Touchstone Pictures films;Adventure comedy films;1990s romantic comedy films;Films directed by Ivan Reitman;Films shot anamorphically;Aviation films;,3
21625,"""Teen-Age Strangler""",Mystery Science Theater 3000 films;1960s horror films;Crime drama films;Serial killer films;Gang films;1964 films;American films;English-language films;,3
32679,"""The Last Producer""",2000 films;American films;Drama films;English-language films;,3
10422,"""Raphael Sbarge""",1964 births;American film actors;American television actors;American video game actors;American voice actors;Living people;New York actors;People from New York City;,0
14855,"""Jack Buetel""",American film actors;Western film actors;American television actors;1915 births;,0
