node1,node2
12338,15034
12338,11692
12338,10462
12339,874
12339,874
12340,6641
12341,748
12341,3474
12341,748
12341,3474
12342,1050
12342,11946
12343,10462
12344,13124
12344,9431
12344,1012
12344,8273
12344,12344
12344,13124
12344,13124
12344,9947
12344,13383
12344,9628
12344,8273
12345,5076
12345,3248
12345,11112
12345,6419
12345,13242
12345,2474
12345,14195
12345,9819
12345,13529
12345,1715
12346,12346
12346,14248
12346,12830
12347,10462
12347,7840
12347,9123
12347,7840
12347,5279
12347,11121
12347,13833
12347,12342
12347,12388
12348,9043
12349,4131
12349,10341
12349,9257
12349,4602
12349,1380
12349,46
12349,2107
12349,4761
12350,1169
12350,6167
12350,6626
12350,14069
12350,3397
12350,13585
12350,14494
12350,11035
12350,10488
12350,1367
12350,12005
12350,4660
12350,3612
12350,1107
12350,12415
12350,3111
12350,13369
12350,4844
12350,6626
12350,5033
12350,3118
12350,3953
12350,15620
12352,8427
12352,16197
12353,8029
12353,4436
12353,3844
12353,6031
12353,10653
12353,11242
12353,15092
12353,2045
12353,8193
12353,14312
12353,8340
12353,2852
12353,238
12354,4319
12354,7996
12354,11834
12354,8953
12354,13472
12354,14154
12354,9809
12355,9756
12356,10783
12357,2311
12357,13242
12357,1335
12357,6773
12357,3965
12357,2620
12358,12375
12358,2738
12359,12623
12359,6233
12359,3807
12360,14385
12360,2733
12360,14385
12360,13700
12361,3076
12361,702
12361,11378
12361,6338
12361,7723
12361,3111
12362,10462
12364,10760
12364,2852
12364,14719
12364,6711
12365,3427
12365,2819
12366,10462
12367,13174
12367,1797
12367,13148
12368,8816
12369,935
12369,535
12369,3286
12370,12564
12370,12564
12370,1464
12370,15392
12370,14912
12371,4607
12371,13058
12371,12510
12372,4221
12373,10981
12373,14199
12373,9619
12373,8727
12374,14933
12374,14328
12374,7973
12375,2738
12375,10247
12375,2738
12375,12358
12376,3422
12376,8824
12376,8824
12376,11133
12376,10665
12376,12934
12376,3422
12377,6044
12377,9538
12377,4059
12378,12378
12378,12378
12378,2028
12378,10401
12378,7583
12379,2965
12379,13520
12379,13379
12379,10712
12380,7827
12380,11625
12380,14408
12381,15056
12381,5875
12383,6551
12383,9932
12383,1893
12383,15225
12383,7257
12383,13043
12383,11105
12385,2007
12385,11926
12385,14032
12385,15293
12385,860
12385,4702
12386,1547
12386,10058
12386,2585
12386,12638
12386,14849
12386,5837
12386,1260
12386,3118
12386,1782
12386,1362
12386,3665
12386,10058
12386,12626
12386,5002
12386,1782
12386,14849
12386,4891
12386,14178
12386,4566
12386,10127
12386,5002
12386,10341
12386,4509
12386,13165
12386,611
12386,8316
12386,57
12386,15590
12386,11529
12386,2439
12386,2224
12386,8316
12386,14996
12386,3402
12386,16216
12386,2306
12386,10052
12386,3109
12386,3402
12386,9810
12386,13395
12386,11221
12386,1782
12386,940
12386,14178
12386,1782
12386,1547
12386,11529
12386,1547
12386,10234
12386,1362
12386,14633
12386,13910
12386,5330
12388,6852
12388,11619
12388,14029
12388,3630
12388,8266
12388,3511
12388,14560
12388,14152
12388,13378
12388,244
12388,9287
12388,5356
12388,9260
12388,12453
12388,13160
12388,4994
12388,13665
12388,11926
12388,7048
12388,7501
12388,13665
12388,13477
12388,207
12388,12499
12388,6619
12388,10271
12388,15264
12389,2309
12389,12389
12389,13383
12389,12344
12389,13124
12389,8900
12389,12396
12389,13124
12389,13124
12389,12344
12389,13124
12389,13124
12389,13124
12389,13124
12389,13124
12389,13124
12389,10219
12390,8916
12390,16227
12391,13428
12391,4399
12391,4024
12391,12757
12391,7494
12391,14411
12392,12619
12392,13730
12392,1120
12392,5034
12392,14804
12392,4412
12392,560
12393,1838
12393,3189
12393,1387
12393,6145
12394,3436
12394,11618
12394,10462
12395,14178
12395,3348
12395,11989
12395,10760
12395,12422
12395,4814
12395,11348
12395,13490
12395,7974
12395,1938
12395,6233
12395,11989
12395,14846
12395,4322
12395,2264
12395,10325
12395,8060
12395,12633
12395,10462
12396,14700
12396,9750
12396,11409
12396,2323
12396,12762
12396,2305
12396,11989
12396,1579
12396,11955
12396,13657
12396,9750
12396,3189
12396,6255
12396,11989
12396,625
12396,13269
12396,9592
12396,9938
12396,8813
12396,11230
12396,2055
12396,3869
12396,15340
12396,13657
12396,625
12396,248
12396,10662
12396,8380
12396,4644
12399,6781
12399,15757
12400,7238
12400,10299
12400,10590
12400,9967
12400,46
12400,14734
12400,10590
12400,8814
12402,7247
12403,1015
12403,6143
12403,5676
12403,708
12403,1015
12403,1015
12403,6143
12403,1015
12403,13667
12403,1028
12403,6419
12403,3175
12403,15688
12403,3903
12403,1015
12404,9223
12404,12292
12404,4186
12404,7701
12404,9223
12404,10564
12404,4186
12404,3622
12405,9821
12405,14664
12405,12405
12405,13302
12405,10847
12405,8565
12405,9821
12406,12849
12406,7474
12407,9161
12407,5830
12408,4299
12408,14697
12408,6433
12408,2506
12408,14607
12408,4522
12408,6451
12409,382
12409,13320
12409,10653
12409,2098
12409,10058
12411,469
12411,8769
12412,5033
12412,8038
12412,8824
12413,14484
12414,8655
12414,8312
12414,9570
12414,11502
12414,12543
12414,7411
12414,13716
12414,16011
12414,7916
12414,4000
12414,11533
12414,2703
12414,9396
12414,14243
12414,4409
12414,8564
12414,16216
12414,287
12414,7119
12414,376
12414,14353
12414,11134
12414,16125
12414,8396
12414,4955
12414,12934
12414,7223
12414,4010
12414,8564
12414,9105
12414,4158
12414,11544
12414,11286
12414,15228
12414,2272
12414,4877
12414,10462
12415,6944
12415,5821
12415,13324
12415,4058
12415,6944
12415,16168
12415,8172
12415,11533
12415,624
12415,15551
12416,1850
12416,1850
12416,14080
12416,346
12416,8060
12416,4994
12416,11190
12416,3844
12417,12417
12417,9938
12418,1487
12418,1308
12418,11989
12419,13751
12419,13472
12419,11519
12419,14421
12419,4670
12419,3260
12419,13235
12419,3736
12419,10739
12419,14667
12419,14421
12420,14814
12420,12816
12420,3156
12420,926
12420,16049
12420,7283
12420,8692
12420,9268
12420,9304
12420,11348
12420,8430
12420,10213
12420,14814
12420,5342
12420,9756
12420,13912
12420,7868
12420,1162
12420,7868
12420,1162
12420,12195
12420,6928
12421,12796
12421,12063
12421,12386
12421,9192
12421,6835
12421,7906
12421,14195
12421,8839
12421,10783
12421,14797
12421,2608
12421,5357
12421,14784
12421,12386
12422,2206
12422,2150
12422,15187
12422,2115
12422,13320
12422,15163
12422,11989
12422,11619
12422,14664
12422,12118
12422,14080
12422,9054
12423,12350
12423,12005
12423,14494
12423,10943
12423,11648
12423,6408
12424,10638
12424,3896
12424,6938
12424,9518
12424,4621
12424,10246
12424,354
12424,14892
12424,10598
12424,7294
12424,290
12424,10462
12425,12021
12425,3077
12425,6238
12425,11692
12425,6685
12425,15719
12425,10012
12425,7340
12425,10063
12425,5633
12425,3167
12428,11020
12428,8947
12428,11018
12428,5424
12428,6136
12428,11584
12428,7647
12428,597
12428,16089
12430,7805
12430,4598
12430,15815
12430,16168
12430,7583
12430,57
12430,11675
12430,11316
12430,375
12430,11529
12430,7111
12430,2703
12431,454
12431,15831
12431,14029
12431,8430
12431,8081
12431,13170
12431,7514
12431,9729
12431,9819
12431,10653
12431,10951
12431,10760
12431,5632
12431,10531
12431,13253
12431,6262
12433,12665
12433,12665
12433,6685
12433,15340
12434,9356
12435,1666
12436,11424
12436,13148
12436,4494
12436,11424
12437,7558
12437,3803
12437,4776
12437,15103
12437,992
12438,14029
12438,199
12438,14669
12439,10462
12439,6852
12442,4639
12442,3104
12443,9566
12444,12444
12444,6781
12444,15014
12444,6663
12444,14534
12444,11002
12445,10462
12446,5309
12446,11701
12446,5835
12448,3935
12448,1797
12448,3935
12448,13148
12448,3807
12448,2502
12448,831
12448,5488
12448,14814
12448,13262
12448,7446
12448,10986
12448,13148
12449,9167
12449,15938
12449,3855
12449,9167
12449,14169
12449,10977
12449,10141
12449,9167
12449,9167
12450,14659
12450,5139
12450,16049
12450,5822
12452,15998
12452,15998
12453,11989
12453,7132
12453,3869
12453,1556
12453,7767
12453,3511
12453,12388
12453,9260
12454,10990
12454,15764
12454,334
12455,6938
12455,14849
12455,6414
12455,5047
12455,3712
12455,9893
12455,9819
12455,5651
12455,14029
12455,8085
12455,8010
12455,2965
12455,12206
12455,15170
12455,386
12455,10511
12456,5022
12456,12131
12456,3153
12456,4798
12456,14880
12456,2076
12459,8564
12459,10058
12461,12842
12461,12842
12462,12386
12464,15449
12464,11404
12466,15724
12467,11348
12468,9302
12470,7926
12470,7926
12472,14798
12472,1574
12472,7775
12472,2007
12472,7515
12472,8756
12472,1829
12472,127
12472,4363
12472,13922
12472,1829
12472,10965
12472,10965
12472,2336
12472,2866
12473,2983
12473,10425
12473,13320
12473,1028
12474,9223
12474,13566
12474,13518
12475,10462
12475,3179
12475,15547
12475,4626
12475,3179
12475,14274
12475,7238
12475,6173
12475,7796
12475,12016
12475,12783
12475,14479
12476,2009
12476,2009
12476,250
12478,7387
12478,11046
12478,9881
12479,4276
12482,1580
12482,14344
12482,3844
12483,10410
12483,10755
12483,3641
12483,7402
12483,6413
12483,11250
12483,14424
12483,11250
12487,3564
12489,8326
12489,8398
12489,465
12489,7045
12489,11596
12489,7039
12489,10169
12489,11121
12489,14028
12489,8324
12489,9268
12489,9336
12489,10595
12489,4494
12489,4480
12489,11065
12489,14479
12489,14981
12489,1963
12489,8326
12489,7651
12490,3907
12491,928
12491,928
12491,928
12493,14849
12493,3714
12493,7732
12493,2276
12493,2276
12493,7732
12493,2069
12493,7440
12493,4475
12493,5465
12493,11316
12493,472
12493,15927
12493,472
12493,11174
12493,7365
12493,3548
12493,2919
12493,5117
12493,10041
12493,1619
12493,15058
12493,2919
12493,14053
12493,9630
12493,4412
12493,11693
12493,12011
12493,15575
12493,15639
12493,11174
12493,5378
12493,11378
12493,12959
12493,5353
12493,14849
12493,11693
12493,16000
12493,10462
12494,11190
12494,1389
12495,10462
12495,3875
12495,2385
12495,12071
12495,2683
12495,15707
12495,4905
12495,6852
12495,15401
12495,7585
12497,3564
12497,3564
12498,375
12498,15010
12498,12943
12498,15649
12499,12875
12499,2502
12499,14361
12499,12388
12499,2427
12499,5485
12499,11926
12499,4132
12499,7501
12499,7048
12499,13751
12499,10213
12499,10314
12499,14154
12499,13392
12500,9215
12500,10228
12500,3807
12500,11979
12500,12228
12500,14981
12500,4644
12500,9215
12500,9268
12500,10228
12500,3068
12501,5627
12501,4562
12501,5627
12501,5627
12501,903
12501,7293
12501,8916
12501,15671
12501,1051
12501,16174
12501,4562
12501,14761
12501,592
12501,5643
12501,13950
12501,7925
12501,371
12501,11971
12501,11000
12501,501
12501,15150
12501,903
12501,9715
12501,11031
12501,16069
12501,13203
12501,5617
12501,13832
12501,14220
12501,5197
12501,13318
12501,2852
12501,5685
12501,3315
12501,11233
12501,2852
12501,5627
12501,5293
12501,1932
12502,11784
12502,11293
12503,2529
12504,15459
12505,4595
12505,12431
12505,339
12505,903
12505,3066
12505,6275
12505,9269
12505,1008
12508,1248
12508,1248
12508,6161
12508,14669
12508,13392
12508,11046
12508,10662
12508,15764
12508,13670
12508,5513
12509,975
12509,3869
12509,2114
12510,14823
12510,14823
12510,3322
12510,6692
12510,6830
12510,4632
12511,14248
12511,7983
12511,7458
12512,873
12512,2664
12513,15661
12513,4270
12513,15719
12513,8436
12513,5805
12514,750
12514,1094
12514,10462
12515,1696
12515,3111
12516,13272
12516,10462
12517,13484
12517,11774
12517,8814
12517,9938
12517,14167
12517,587
12518,10757
12519,2241
12521,8974
12521,7445
12522,6895
12522,8312
12522,5614
12522,11424
12522,3175
12522,14892
12522,16173
12522,9396
12522,14263
12522,12760
12522,12122
12524,554
12524,8151
12524,13673
12524,1529
12524,8701
12525,12113
12525,11143
12525,10461
12525,12113
12525,13376
12525,2572
12525,11143
12525,13459
12525,247
12525,1698
12525,3006
12525,9572
12525,7536
12525,12078
12525,10213
12525,14979
12525,3079
12525,10247
12525,12746
12525,3552
12525,16198
12525,16198
12525,8569
12526,14126
12526,13339
12526,1666
12528,10462
12530,10462
12532,8312
12532,12603
12532,10964
12532,4161
12532,12071
12532,15023
12532,2653
12532,5837
12533,12086
12533,11293
12533,9898
12534,354
12535,7840
12535,8205
12536,4058
12536,13362
12536,14178
12536,8031
12536,7518
12536,14224
12536,5220
12536,8974
12536,3930
12536,10462
12538,7660
12538,1280
12538,1319
12538,5832
12538,11046
12538,8430
12538,2687
12538,8647
12538,6830
12539,9881
12539,13302
12539,16074
12539,14707
12539,14707
12539,3380
12540,13275
12540,8978
12540,6783
12541,15007
12541,3807
12541,10213
12541,3702
12541,14601
12541,3807
12541,8113
12541,1350
12541,7938
12541,7922
12541,11610
12541,14845
12541,4973
12542,4973
12542,10205
12542,4973
12542,2831
12543,4186
12543,13275
12543,115
12543,9290
12543,7145
12543,12556
12543,5974
12543,5614
12543,270
12543,10462
12544,12544
12546,10462
12546,14167
12546,9938
12546,9963
12546,10172
12546,14167
12546,9938
12547,7583
12548,14484
12548,6846
12549,6612
12549,11573
12550,3930
12551,8335
12552,12151
12552,3671
12552,5953
12552,5953
12552,12183
12552,3930
12552,3797
12552,15493
12552,14544
12552,10586
12552,3348
12552,6072
12552,15493
12552,7983
12553,7508
12554,15326
12555,13938
12555,2
12555,4388
12555,10058
12555,8182
12555,138
12555,7122
12555,12626
12555,3111
12556,2486
12556,1997
12556,14686
12557,15954
12557,3552
12557,3702
12557,5875
12559,14326
12559,5200
12561,5513
12561,12857
12561,230
12561,6406
12561,8445
12561,7767
12561,11678
12561,11678
12561,5086
12561,16113
12561,14753
12561,13446
12562,15795
12562,8974
12562,8172
12562,5002
12562,4058
12562,7603
12564,8010
12564,8010
12564,494
12564,3340
12564,1379
12564,8010
12564,14912
12564,14912
12564,13178
12564,12370
12564,5468
12564,12338
12564,6835
12564,7968
12564,5904
12564,9336
12564,5330
12564,9336
12564,13178
12564,14912
12564,5676
12564,14750
12564,14750
12564,14912
12565,10462
12565,8500
12565,6479
12565,6770
12565,12919
12565,11077
12566,7230
12566,11971
12566,1391
12566,2819
12567,7866
12567,14684
12568,8138
12568,16210
12569,10462
12569,14004
12569,1969
12569,13302
12569,11540
12569,11390
12571,357
12571,6073
12571,9856
12571,13214
12571,6041
12571,2498
12571,10936
12571,8723
12571,14834
12571,1929
12571,10420
12571,7238
12571,15533
12571,8813
12571,15085
12572,15932
12572,7091
12572,13368
12572,11001
12572,8920
12572,13368
12572,8920
12572,11001
12572,15932
12572,15932
12573,5442
12573,14780
12573,5442
12573,9250
12573,13563
12573,1493
12573,742
12573,12204
12573,5442
12573,13563
12573,14780
12574,493
12575,10462
12575,10462
12576,9409
12576,14207
12576,625
12576,1163
12576,13151
12576,4058
12577,15747
12577,9090
12577,1040
12577,9264
12579,1201
12580,5076
12580,13912
12581,8960
12581,2039
12582,4657
12582,2980
12582,8627
12582,5612
12582,8916
12582,3714
12583,13648
12583,4058
12583,2283
12583,15034
12583,4621
12583,13648
12583,10462
12584,9396
12584,12638
12584,4024
12584,16002
12584,12338
12584,10729
12584,14579
12585,16211
12587,10999
12588,3953
12588,4489
12588,368
12588,4489
12588,9285
12588,5835
12588,16185
12588,8967
12589,13832
12589,10988
12589,10175
12589,14664
12590,2273
12591,2809
12591,6027
12591,9890
12591,2283
12591,16011
12591,15427
12591,231
12591,14353
12591,5837
12591,13275
12591,2653
12591,7714
12592,4509
12592,11502
12592,231
12592,7583
12592,11622
12592,9366
12594,11050
12597,12547
12597,5134
12597,15815
12597,12934
12597,14069
12597,14353
12597,5134
12597,14626
12597,12814
12597,1195
12597,14028
12597,15321
12597,5134
12597,11502
12597,8904
12597,115
12597,7298
12597,4255
12597,9417
12597,231
12597,15815
12597,7338
12597,13339
12597,14176
12597,15756
12597,9223
12597,9570
12597,4282
12597,3714
12597,375
12597,8553
12598,1650
12598,13124
12598,15984
12599,10462
12599,13928
12599,14385
12599,10981
12599,10981
12599,4436
12599,4335
12599,13928
12599,2907
12599,1311
12599,13393
12599,10341
12599,14385
12599,10981
12599,13798
12599,14385
12599,15707
12599,13928
12599,14385
12599,2835
12599,10981
12599,10981
12600,9128
12601,371
12601,7767
12601,5536
12602,5614
12602,6857
12603,10462
12603,3545
12603,9090
12606,14494
12606,12350
12606,6408
12606,13585
12606,12695
12607,2024
12607,13877
12607,10462
12609,7293
12609,3864
12609,13677
12609,10179
12609,11365
12609,15440
12609,3864
12610,10462
12612,13214
12613,4116
12614,10462
12616,10952
12616,11096
12616,2192
12617,13719
12619,5852
12619,15884
12619,14812
12619,14568
12619,7714
12619,15884
12619,1097
12619,13217
12619,5026
12619,5852
12619,14274
12619,15649
12619,16144
12619,10319
12619,6963
12619,13730
12619,15884
12619,15815
12619,10459
12619,9942
12619,4621
12619,7714
12619,10653
12619,911
12619,5339
12619,11031
12619,15747
12619,14178
12619,5727
12619,6515
12619,7585
12619,13730
12619,10729
12619,4621
12619,2850
12619,15884
12619,7585
12619,3844
12619,10523
12620,14178
12620,587
12620,12396
12620,8825
12620,13470
12620,10226
12620,13327
12620,16238
12620,5867
12620,11619
12620,13254
12620,15688
12621,2134
12621,3666
12622,14895
12623,9294
12623,9330
12623,9330
12623,9952
12623,9294
12623,4908
12625,8022
12626,9290
12626,1140
12626,5683
12626,6938
12628,11692
12628,1967
12628,10152
12628,14691
12628,15162
12628,12174
12628,10152
12628,12183
12628,10152
12628,9952
12628,11692
12628,1349
12628,11316
12628,14035
12628,9250
12629,10190
12629,5422
12629,6106
12630,10462
12631,15034
12631,8387
12631,14311
12631,3111
12631,12854
12631,14096
12631,6781
12631,3482
12632,10462
12632,9499
12632,6421
12632,11535
12632,5209
12632,4167
12632,4131
12632,2658
12632,2602
12632,409
12632,9499
12633,1888
12633,6957
12633,10945
12633,14846
12633,7388
12633,15029
12633,5345
12633,14160
12633,13362
12633,15815
12634,15688
12634,15688
12634,15688
12634,15688
12634,5668
12634,5149
12634,8836
12634,10278
12634,15688
12635,375
12635,14626
12635,11822
12635,375
12635,9756
12635,8498
12635,16216
12635,1010
12635,8974
12635,12526
12635,13339
12635,4621
12635,3545
12635,6846
12635,375
12635,8553
12635,3032
12635,906
12635,15931
12635,15892
12635,13699
12635,8553
12635,5614
12635,375
12635,12295
12635,5837
12635,14857
12635,4164
12635,16216
12635,12295
12635,13339
12635,4621
12635,748
12635,15649
12635,5200
12635,1589
12637,816
12638,13706
12638,15427
12638,14626
12638,6938
12638,12584
12638,264
12638,12386
12638,7298
12638,15268
12638,13339
12638,16168
12638,264
12638,5357
12639,5485
12639,2071
12640,12219
12641,15889
12641,3977
12641,5001
12641,1301
12641,10228
12641,11134
12641,15187
12641,2089
12641,8230
12641,14616
12641,6519
12641,11307
12641,15386
12641,8029
12641,3077
12641,14605
12641,13214
12641,1301
12641,8031
12641,5507
12641,5822
12642,4058
12642,4221
12642,5837
12642,1330
12642,7338
12642,13275
12642,4058
12642,7418
12642,10945
12643,750
12643,7336
12643,5665
12643,7618
12643,4924
12645,10462
12645,11955
